user_id,title_chapter,title_topic
538,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
538,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
533,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
533,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
538,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
344,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
344,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
344,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
543,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
357,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
357,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
357,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
403,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
403,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
8,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
281,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
